domain,problem,problem_size,compiled,run,time,n_landmarks,extract_type
Gripper,11,28,true,3,0.021072609,124,backward
Gripper,11,28,true,4,0.021189187,124,backward
Gripper,11,28,true,1,0.04571565,50,noncausal
Gripper,11,28,true,2,0.016191398,50,noncausal
Gripper,11,28,true,3,0.01611119,50,noncausal
Gripper,11,28,true,4,0.016278091,50,noncausal
Gripper,12,30,false,1,0.007559954,54,forward
Gripper,12,30,false,2,0.007514842,54,forward
Gripper,12,30,false,3,0.007487155,54,forward
Gripper,12,30,false,1,0.019463451,134,backward
Gripper,12,30,false,2,0.019725807,134,backward
Gripper,12,30,false,3,0.01970751,134,backward
Gripper,12,30,false,1,0.015170261,54,noncausal
Gripper,12,30,false,2,0.015085795,54,noncausal
Gripper,12,30,false,3,0.015075726,54,noncausal
Gripper,12,30,true,1,1.015590495,54,forward
Gripper,12,30,true,2,0.010514587,54,forward
Gripper,12,30,true,3,0.010632295,54,forward
Gripper,12,30,true,4,0.010590038,54,forward
Gripper,12,30,true,1,0.079009398,134,backward
Gripper,12,30,true,2,0.0235456,134,backward
Gripper,12,30,true,3,0.023774857,134,backward
Gripper,12,30,true,4,0.023644691,134,backward
Gripper,12,30,true,1,0.047898019,54,noncausal
Gripper,12,30,true,2,0.018063724,54,noncausal
Gripper,12,30,true,3,0.018186541,54,noncausal
Gripper,12,30,true,4,0.018146387,54,noncausal
Gripper,13,32,false,1,0.007964525,58,forward
Gripper,13,32,false,2,0.008037281,58,forward
Gripper,13,32,false,3,0.008197247,58,forward
Gripper,13,32,false,1,0.021717495,144,backward
Gripper,13,32,false,2,0.02215367,144,backward
Gripper,13,32,false,3,0.022093633,144,backward
Gripper,13,32,false,1,0.016954111,58,noncausal
Gripper,13,32,false,2,0.016879815,58,noncausal
Gripper,13,32,false,3,0.016944863,58,noncausal
Gripper,13,32,true,1,1.018238704,58,forward
Gripper,13,32,true,2,0.011718631,58,forward
Gripper,13,32,true,3,0.011694595,58,forward
Gripper,13,32,true,4,0.011575466,58,forward
Gripper,13,32,true,1,0.081912895,144,backward
Gripper,13,32,true,2,0.026883929,144,backward
Gripper,13,32,true,3,0.026493336,144,backward
Gripper,13,32,true,4,0.026967806,144,backward
Gripper,13,32,true,1,0.050315488,58,noncausal
Gripper,13,32,true,2,0.020222481,58,noncausal
Gripper,13,32,true,3,0.020237562,58,noncausal
Gripper,13,32,true,4,0.020294009,58,noncausal
Gripper,14,34,false,1,0.008443174,62,forward
Gripper,14,34,false,2,0.008680234,62,forward
Gripper,14,34,false,3,0.008766376,62,forward
Gripper,14,34,false,1,0.024444692,154,backward
Gripper,14,34,false,2,0.024578567,154,backward
Gripper,14,34,false,3,0.024511105,154,backward
Gripper,14,34,false,1,0.021565562,62,noncausal
Gripper,14,34,false,2,0.018835993,62,noncausal
Gripper,14,34,false,3,0.018850395,62,noncausal
Gripper,14,34,true,1,1.045982473,62,forward
Gripper,14,34,true,2,0.012683886,62,forward
Gripper,14,34,true,3,0.012756238,62,forward
Gripper,14,34,true,4,0.012798126,62,forward
Gripper,14,34,true,1,0.085486812,154,backward
Gripper,14,34,true,2,0.029756536,154,backward
Gripper,14,34,true,3,0.029807114,154,backward
Gripper,14,34,true,4,0.029969658,154,backward
Gripper,14,34,true,1,0.052481173,62,noncausal
Gripper,14,34,true,2,0.022725798,62,noncausal
Gripper,14,34,true,3,0.022697927,62,noncausal
Gripper,14,34,true,4,0.022860008,62,noncausal
Gripper,15,36,false,1,0.008746727,66,forward
Gripper,15,36,false,2,0.009202375,66,forward
Gripper,15,36,false,3,0.00914619,66,forward
Gripper,15,36,false,1,0.026600015,164,backward
Gripper,15,36,false,2,0.026682342,164,backward
Gripper,15,36,false,3,0.026846489,164,backward
Gripper,15,36,false,1,0.020558981,66,noncausal
Gripper,15,36,false,2,0.020486345,66,noncausal
Gripper,15,36,false,3,0.020385481,66,noncausal
Gripper,15,36,true,1,1.051121837,66,forward
Gripper,15,36,true,2,0.013949273,66,forward
Gripper,15,36,true,3,0.014021022,66,forward
Gripper,15,36,true,4,0.013923229,66,forward
Gripper,15,36,true,1,0.098659781,164,backward
Gripper,15,36,true,2,0.033231357,164,backward
Gripper,15,36,true,3,0.033264545,164,backward
Gripper,15,36,true,4,0.033303197,164,backward
Gripper,15,36,true,1,0.055076075,66,noncausal
Gripper,15,36,true,2,0.025247014,66,noncausal
Gripper,15,36,true,3,0.025198735,66,noncausal
Gripper,15,36,true,4,0.025162548,66,noncausal
Gripper,16,38,false,1,0.00955289,70,forward
Gripper,16,38,false,2,0.009939987,70,forward
Gripper,16,38,false,3,0.009882702,70,forward
Gripper,16,38,false,1,0.02948121,174,backward
Gripper,16,38,false,2,0.029705799,174,backward
Gripper,16,38,false,3,0.03003858,174,backward
Gripper,16,38,false,1,0.022666705,70,noncausal
Gripper,16,38,false,2,0.022600795,70,noncausal
Gripper,16,38,false,3,0.022679884,70,noncausal
Gripper,16,38,true,1,1.054797785,70,forward
Gripper,16,38,true,2,0.015267558,70,forward
Gripper,16,38,true,3,0.015287503,70,forward
Gripper,16,38,true,4,0.015290683,70,forward
Gripper,16,38,true,1,0.10449434,174,backward
Gripper,16,38,true,2,0.043063552,174,backward
Gripper,16,38,true,3,0.042971548,174,backward
Gripper,16,38,true,4,0.042931581,174,backward
Gripper,16,38,true,1,0.05788262,70,noncausal
Gripper,16,38,true,2,0.0279142,70,noncausal
Gripper,16,38,true,3,0.027923456,70,noncausal
Gripper,16,38,true,4,0.027945567,70,noncausal
Gripper,17,40,false,1,0.010065567,74,forward
Gripper,17,40,false,2,0.010388098,74,forward
Gripper,17,40,false,3,0.010368737,74,forward
Gripper,17,40,false,1,0.032282806,184,backward
Gripper,17,40,false,2,0.032622314,184,backward
Gripper,17,40,false,3,0.032491755,184,backward
Gripper,17,40,false,1,0.024729711,74,noncausal
Gripper,17,40,false,2,0.024810059,74,noncausal
Gripper,17,40,false,3,0.024886112,74,noncausal
Gripper,17,40,true,1,1.05924675,74,forward
Gripper,17,40,true,2,0.016792747,74,forward
Gripper,17,40,true,3,0.016756296,74,forward
Gripper,17,40,true,4,0.016647519,74,forward
Gripper,17,40,true,1,0.106137316,184,backward
Gripper,17,40,true,2,0.046325822,184,backward
Gripper,17,40,true,3,0.048678865,184,backward
Gripper,17,40,true,4,0.046294945,184,backward
Gripper,17,40,true,1,0.071669975,74,noncausal
Gripper,17,40,true,2,0.038887571,74,noncausal
Gripper,17,40,true,3,0.03837358,74,noncausal
Gripper,17,40,true,4,0.03846119,74,noncausal
Gripper,18,42,false,1,0.010745331,78,forward
Gripper,18,42,false,2,0.01099902,78,forward
Gripper,18,42,false,3,0.011155512,78,forward
Gripper,18,42,false,1,0.035182749,194,backward
Gripper,18,42,false,2,0.035295301,194,backward
Gripper,18,42,false,3,0.035366777,194,backward
Gripper,18,42,false,1,0.029662336,78,noncausal
Gripper,18,42,false,2,0.027082439,78,noncausal
Gripper,18,42,false,3,0.026738189,78,noncausal
Gripper,18,42,true,1,1.064712518,78,forward
Gripper,18,42,true,2,0.017978696,78,forward
Gripper,18,42,true,3,0.018048228,78,forward
Gripper,18,42,true,4,0.018104848,78,forward
Gripper,18,42,true,1,0.109356235,194,backward
Gripper,18,42,true,2,0.0501642,194,backward
Gripper,18,42,true,3,0.050147413,194,backward
Gripper,18,42,true,4,0.049986149,194,backward
Gripper,18,42,true,1,0.074163223,78,noncausal
Gripper,18,42,true,2,0.03352962,78,noncausal
Gripper,18,42,true,3,0.042137108,78,noncausal
Gripper,18,42,true,4,0.033706627,78,noncausal
Gripper,19,44,false,1,0.011239498,82,forward
Gripper,19,44,false,2,0.011656555,82,forward
Gripper,19,44,false,3,0.01155726,82,forward
Gripper,19,44,false,1,0.042180041,204,backward
Gripper,19,44,false,2,0.043121645,204,backward
Gripper,19,44,false,3,0.042588356,204,backward
Gripper,19,44,false,1,0.033149223,82,noncausal
Gripper,19,44,false,2,0.033614711,82,noncausal
Gripper,19,44,false,3,0.033721337,82,noncausal
Gripper,19,44,true,1,1.072357793,82,forward
Gripper,19,44,true,2,0.019553499,82,forward
Gripper,19,44,true,3,0.019656758,82,forward
Gripper,19,44,true,4,0.019567061,82,forward
Gripper,19,44,true,1,0.113191573,204,backward
Gripper,19,44,true,2,0.058682727,204,backward
Gripper,19,44,true,3,0.058621488,204,backward
Gripper,19,44,true,4,0.058935743,204,backward
Gripper,19,44,true,1,0.081573373,82,noncausal
Gripper,19,44,true,2,0.043443382,82,noncausal
Gripper,19,44,true,3,0.043396194,82,noncausal
Gripper,19,44,true,4,0.043274012,82,noncausal
Gripper,20,46,false,1,0.01206287,86,forward
Gripper,20,46,false,2,0.012323586,86,forward
Gripper,20,46,false,3,0.012183783,86,forward
Gripper,20,46,false,1,0.053673042,214,backward
Gripper,20,46,false,2,0.053756541,214,backward
Gripper,20,46,false,3,0.053897553,214,backward
Gripper,20,46,false,1,0.032031352,86,noncausal
Gripper,20,46,false,2,0.036063684,86,noncausal
Gripper,20,46,false,3,0.035788454,86,noncausal
Gripper,20,46,true,1,1.088831412,86,forward
Gripper,20,46,true,2,0.021133233,86,forward
Gripper,20,46,true,3,0.021177286,86,forward
Gripper,20,46,true,4,0.021368544,86,forward
Gripper,20,46,true,1,0.122596428,214,backward
Gripper,20,46,true,2,0.062229219,214,backward
Gripper,20,46,true,3,0.058354473,214,backward
Gripper,20,46,true,4,0.058284059,214,backward
Gripper,20,46,true,1,0.084894453,86,noncausal
Gripper,20,46,true,2,0.049636956,86,noncausal
Gripper,20,46,true,3,0.048483037,86,noncausal
Gripper,20,46,true,4,0.048422432,86,noncausal
